Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Bouterige, S; Robert, R; Bouchara, JP; Marot-Leblond, A; Molinero, V; Senet, JM",,,,"Bouterige, S; Robert, R; Bouchara, JP; Marot-Leblond, A; Molinero, V; Senet, JM",,,Production and characterization of two monoclonal antibodies specific for Plasmopara halstedii,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,,,English,Article,,,,,,,SUNFLOWER DOWNY MILDEW; RESISTANCE; RACES; INHERITANCE; PLANTS; ASSAY,"Sunflower downy mildew, caused by the fungus Plasmopara halstedii, is a potentially devastating disease. We produced two monoclonal antibodies (MAbs) (12C9 and 18E2) by immunizing mice,vith a partially purified extract of P. halstedii race 1. Both MAbs detected in enzyme-linked immunosorbent assay (ELISA) all races of P, halstadii present in France, No cross-reactions were observed with Plasmopara viticola or with other fungi commonly associated with sunflowers. Both MAbs recognized the same three fungal antigens with molecular masses of 68, 140, and 192 kDa. However, the epitopes on the fungal antigens were distinct and repetitive. Seed homogenates from infected plants were incubated in wells coated with MAb 18E2, This resulted in the trapping of P, halstedii antigens that were identified with biotinylated MAb 12C9. No reactions were seen with seed homogenates from healthy plants. Thus, our results suggest that these MAbs might be used to develop a sandwich ELISA detection system for P, halstedii in infected seeds.","Fac Pharm Angers, Lab Parasitol Mycol, Grp Etud Interact Hote Parasite, F-49100 Angers, France; Grp Etud Varietes & Semences, F-49071 Beaucouze, France",,"Robert, R (通讯作者)，Fac Pharm Angers, Lab Parasitol Mycol, Grp Etud Interact Hote Parasite, 16 Bd Daviers, F-49100 Angers, France.",,,,,,,,33,8,12,0,2,AMER SOC MICROBIOLOGY,WASHINGTON,"1752 N ST NW, WASHINGTON, DC 20036-2904 USA",0099-2240,,,APPL ENVIRON MICROB,Appl. Environ. Microbiol.,AUG,2000.0,66,8,,,,,3277,3282,,10.1128/AEM.66.8.3277-3282.2000,http://dx.doi.org/10.1128/AEM.66.8.3277-3282.2000,,,6,Biotechnology & Applied Microbiology; Microbiology,Science Citation Index Expanded (SCI-EXPANDED),Biotechnology & Applied Microbiology; Microbiology,340QP,10919781.0,Green Published,,,2022-10-10,WOS:000088546300022,View Full Record in Web of Science
J,"COTTIN, J; ROBERT, R; DELAJARRIGE, PL; LOISEAU, O; MAHAZA, C; CARBONNELLE, B; SENET, JM",,,,"COTTIN, J; ROBERT, R; DELAJARRIGE, PL; LOISEAU, O; MAHAZA, C; CARBONNELLE, B; SENET, JM",,,SPECIFIC INTERACTION BETWEEN LISTERIA-MONOCYTOGENES AND GLYCOSYLATED ALBUMINS,RESEARCH IN MICROBIOLOGY,,,English,Article,,,,,,LISTERIA-MONOCYTOGENES; LECTIN; ADHESIN; GLYCOSYLATED ALBUMINS; BINDING CHARACTERISTICS,,"We have previously shown that Listeria monocytogenes serovar 1/2b can bind strongly to bovine albumin (BA) glycosylated by glucosamine or fucosylamine with about 20 to 30 carbohydrate residues per albumin molecule. We now show that the binding is time-dependent, reversible, saturable and specific. The two glycosylated compounds inhibit each other competitively. Scatchard analysis showed that about 100 molecules of BA-glucosamide (heptameric configuration) and 14,300 molecules of BA-fucosylamide (monomeric configuration) bound per bacterial cell. The apparent dissociation constants for BA-glucosamide and BA-fucosylamide were found to be 3.9 x 10(-14) M and 3.5 x 10(-13) M, respectively.","UFR MED PHARM, PARASITOL LAB, ANGERS, FRANCE; CTR REG LUTTE CANC, ANGERS, FRANCE; CTR HOSP REG & UNIV, BACTERIOL LAB, ANGERS, FRANCE; UFR MED PHARM, IMMUNOL LAB, ANGERS, FRANCE",,"COTTIN, J (通讯作者)，UFR MED PHARM, BACTERIOL LAB, 16 BD DAVIERS, F-49100 ANGERS, FRANCE.",,,,,,,,24,2,2,0,1,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0923-2508,1769-7123,,RES MICROBIOL,Res. Microbiol.,JUN,1991.0,142,5,,,,,499,507,,10.1016/0923-2508(91)90183-B,http://dx.doi.org/10.1016/0923-2508(91)90183-B,,,9,Microbiology,Science Citation Index Expanded (SCI-EXPANDED),Microbiology,FZ021,1719588.0,,,,2022-10-10,WOS:A1991FZ02100002,View Full Record in Web of Science
J,"LANGLET, M; SENET, E; DESCHANVRES, JL; WEISS, F; JOUBERT, JC; THOMAS, O; SENATEUR, JP",,,,"LANGLET, M; SENET, E; DESCHANVRES, JL; WEISS, F; JOUBERT, JC; THOMAS, O; SENATEUR, JP",,,A NEW ROUTE FOR THE DEPOSITION OF YBACUO THIN-FILMS,PHYSICA C,,,English,Article; Proceedings Paper,INTERNATIONAL CONF ON MATERIALS AND MECHANISMS OF SUPERCONDUCTIVITY : HIGH TEMPERATURE SUPERCONDUCTORS 2,"JUL 23-28, 1989","STANFORD UNIV, CA","LAWRENCE BERKELEY LAB,ELECT POWER RES INST,BANK CALIF,BELLCORE,STANFORD UNIV, CTR MAT RES,HITACHI AMER,ELECTRO TECHN LAB,INTER SUPERCONDUCT TECHNOL CTR,KOBE PRECIS,MITSUBISHI ELECTR AMER",STANFORD UNIV,,,,,,"LANGLET, M (通讯作者)，ECOLE NATL SUPER PHYS GRENOBLE,CNRS,LMGP,DU BP 46,F-38402 ST MARTIN DHERES,FRANCE.",,"Thomas, Olivier/A-9952-2012; WEISS, Francois/R-4880-2018","Thomas, Olivier/0000-0002-0583-9257; deschanvres, jean-luc/0000-0003-4668-8501; WEISS, Francois/0000-0002-3039-2135",,,,,5,0,0,0,0,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0921-4534,,,PHYSICA C,Physica C,DEC,1989.0,162,,1,,,,137,138,,10.1016/0921-4534(89)90955-6,http://dx.doi.org/10.1016/0921-4534(89)90955-6,,,2,"Physics, Applied; Physics, Condensed Matter",Conference Proceedings Citation Index - Science (CPCI-S); Science Citation Index Expanded (SCI-EXPANDED),Physics,CG489,,,,,2022-10-10,WOS:A1989CG48900065,View Full Record in Web of Science
J,"JOUIN, P; CASTRO, B; ZEGGAF, C; PANTALONI, A; SENET, JP; LECOLIER, S; SENNYEY, G",,,,"JOUIN, P; CASTRO, B; ZEGGAF, C; PANTALONI, A; SENET, JP; LECOLIER, S; SENNYEY, G",,,MONO-ESTERIFICATION OF N-PROTECTED DI-ACIDS ASPARTIC AND GLUTAMIC BY CHLOROFORMATE ACTIVATION,TETRAHEDRON LETTERS,,,English,Article,,,,,,,,,"SOC NATL POUDRES & EXPLOSIFS,CTR RECH BOUCHET,F-91710 VERT PETIT,FRANCE",,"JOUIN, P (通讯作者)，CCIPE,RUE CARDONILLE,F-34094 MONTPELLIER,FRANCE.",,,,,,,,8,18,18,0,9,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB",0040-4039,,,TETRAHEDRON LETT,Tetrahedron Lett.,,1987.0,28,15,,,,,1665,1668,,10.1016/S0040-4039(00)95388-7,http://dx.doi.org/10.1016/S0040-4039(00)95388-7,,,4,"Chemistry, Organic",Science Citation Index Expanded (SCI-EXPANDED),Chemistry,G9527,,,,,2022-10-10,WOS:A1987G952700020,View Full Record in Web of Science
J,"Grassein, P; Delarue, P; Nicolai, A; Neiers, F; Scheraga, HA; Maisuradze, GG; Senet, P",,,,"Grassein, Paul; Delarue, Patrice; Nicolai, Adrien; Neiers, Fabrice; Scheraga, Harold A.; Maisuradze, Gia G.; Senet, Patrick",,,Curvature and Torsion of Protein Main Chain as Local Order Parameters of Protein Unfolding,JOURNAL OF PHYSICAL CHEMISTRY B,,,English,Article,,,,,,,,"Thermal protein unfolding resembles a global (two-state) phase transition. At the local scale, protein unfolding is, however, heterogeneous and probe dependent. Here, we consider local order parameters defined by the local curvature and torsion of the protein main chain. Because chemical shifts (CS's) measured by NMR spectroscopy are extremely sensitive to the local atomic environment, CS has served as a local probe of thermal unfolding of proteins by varying the position of the atomic isotope along the amino acid sequence. The variation of the CS of each C-alpha atom along the sequence as a function of the temperature defines a local heat-induced denaturation curve. We demonstrate that these local heat- induced denaturation curves mirror the local protein nativeness defined by the free energy landscape of the local curvature and torsion of the protein main chain described by the C-alpha-C-alpha virtual bonds. Comparison between molecular dynamics simulations and CS data of the gpW protein demonstrates that some local native states defined by the local curvature and torsion of the main chain, mainly located in secondary structures, are coupled to each other whereas others, mainly located in flexible protein segments, are not. Consequently, CS's of some residues are faithful reporters of global protein unfolding, with heat-induced denaturation curves similar to the average global one, whereas other residues remain silent about the protein unfolded state. For the latter, the local deformation of the protein main chain, characterized by its local curvature and torsion, is not cooperatively coupled to global unfolding.","[Scheraga, Harold A.; Maisuradze, Gia G.; Senet, Patrick] Cornell Univ, Baker Lab Chem & Chem Biol, Ithaca, NY 14853 USA; [Grassein, Paul; Delarue, Patrice; Nicolai, Adrien; Senet, Patrick] Univ Bourgogne Franche Comte, CNRS, UMR 6303, Lab Interdisciplinaire Carnot Bourgogne, F-21078 Dijon, France; [Neiers, Fabrice] Univ Bourgogne Franche Comte, CNRS, INRA, Ctr Sci Gout & Alimentat CSGA, Dijon, France",,"Maisuradze, GG; Senet, P (通讯作者)，Cornell Univ, Baker Lab Chem & Chem Biol, Ithaca, NY 14853 USA.;Senet, P (通讯作者)，Univ Bourgogne Franche Comte, CNRS, UMR 6303, Lab Interdisciplinaire Carnot Bourgogne, F-21078 Dijon, France.",gm56@cornell.edu; psenet@u-bourgogne.fr,"Neiers, Fabrice/AAM-1637-2021; NICOLAÏ, Adrien/P-9026-2019","Neiers, Fabrice/0000-0002-8965-4929; NICOLAI, Adrien/0000-0001-7779-4652","National Institutes of Health [R01GM14312]; Air Force Office of Scientific Research; Directorate for Engineering of the National Science Foundation, Emerging Frontiers and Multidisciplinary Office [FA9550-17-1-0047]; Bourgogne Franche-Comte Graduate School EUREIPHI [17-EURE-0002]","National Institutes of Health(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USA); Air Force Office of Scientific Research(United States Department of DefenseAir Force Office of Scientific Research (AFOSR)); Directorate for Engineering of the National Science Foundation, Emerging Frontiers and Multidisciplinary Office; Bourgogne Franche-Comte Graduate School EUREIPHI","The calculations were performed by using HPC resources from DSI-CCuB (Centre de Calcul de l'Universite de Bourgogne). This work was supported by the National Institutes of Health (Grant R01GM14312) and by the Air Force Office of Scientific Research as part of a joint program with the Directorate for Engineering of the National Science Foundation, Emerging Frontiers and Multidisciplinary Office (Grant FA9550-17-1-0047). The authors acknowledge support from the Bourgogne Franche-Comte Graduate School EUREIPHI (17-EURE-0002).",,22,5,5,1,8,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036 USA",1520-6106,1520-5207,,J PHYS CHEM B,J. Phys. Chem. B,JUN 4,2020.0,124,22,,,,,4391,4398,,10.1021/acs.jpcb.0c01230,http://dx.doi.org/10.1021/acs.jpcb.0c01230,,,8,"Chemistry, Physical",Science Citation Index Expanded (SCI-EXPANDED),Chemistry,LV7TW,32392067.0,Green Accepted,,,2022-10-10,WOS:000538640100002,View Full Record in Web of Science
J,"AUGUERES, JL; AYMAR, R; BONMARDION, G; CLAUDET, G; FAUREBRAC, G; PLANCOULAINE, J; SENET, L",,,,"AUGUERES, JL; AYMAR, R; BONMARDION, G; CLAUDET, G; FAUREBRAC, G; PLANCOULAINE, J; SENET, L",,,700MM DIAMETER CRYOSTATS OPERATING AT 1.8-K AND ATMOSPHERIC-PRESSURE,CRYOGENICS,,,English,Article,,,,,,,,,"EURATOM,CEA,F-92260 FONTENAY AUX ROSE,FRANCE; CNRS,CRTBT,F-38042 GRENOBLE,FRANCE; CEA DRFC,SBT,F-38041 GRENOBLE,FRANCE",,"AUGUERES, JL (通讯作者)，CENS,CEA,BP 2,F-91190 GIF SUR YVETTE,FRANCE.",,,,,,,,10,15,16,0,2,ELSEVIER SCI LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, OXON, ENGLAND OX5 1GB",0011-2275,,,CRYOGENICS,Cryogenics,,1980.0,20,9,,,,,529,533,,10.1016/0011-2275(80)90160-5,http://dx.doi.org/10.1016/0011-2275(80)90160-5,,,5,"Thermodynamics; Physics, Applied",Science Citation Index Expanded (SCI-EXPANDED),Thermodynamics; Physics,KN035,,,,,2022-10-10,WOS:A1980KN03500009,View Full Record in Web of Science
J,"Carrasco, R; Stresser, M; Horstmann, J",,,,"Carrasco, Ruben; Stresser, Michael; Horstmann, Jochen",,,A simple method for retrieving significant wave height from Dopplerized X-band radar,OCEAN SCIENCE,,,English,Article,,,,,,,IMAGE SEQUENCES; REAL; FLOW,"Retrieving spectral wave parameters such as the peak wave direction and wave period from marine radar backscatter intensity is very well developed. However, the retrieval of significant wave height is difficult because the radar image spectrum (a backscatter intensity variance spectrum) has to be transferred to a wave spectrum (a surface elevation variance spectrum) using a modulation transfer function (MTF) which requires extensive calibration for each individual radar setup. In contrast to the backscatter intensity, the Doppler velocity measured by a coherent radar is induced by the radial velocity (or line-of-sight velocity) of the surface scattering and its periodic component is mainly the contribution of surface waves. Therefore, the variance of the Doppler velocity can be utilized to retrieve the significant wave height. Analyzing approximately 100 days of Doppler velocity measurements of a coherent-on-receive radar operating at X-band with vertical polarization in transmit and receive, a simple relation was derived and validated to retrieve significant wave heights. Comparison to wave measurements of a wave rider buoy as well as an acoustic wave and current profiler resulted in a root mean square error of 0.24m with a bias of 0.08 m. Furthermore, the different sources of error are discussed and investigated.","[Carrasco, Ruben; Stresser, Michael; Horstmann, Jochen] Helmholtz Zentrum Geesthacht, Inst Coastal Res, Dept Radar Hydrog, D-21502 Geesthacht, Germany",,"Stresser, M (通讯作者)，Helmholtz Zentrum Geesthacht, Inst Coastal Res, Dept Radar Hydrog, D-21502 Geesthacht, Germany.",michael.stresser@hzg.de,"Streßer, Michael/GRY-0570-2022; Carrasco, Ruben/R-9738-2017","Streßer, Michael/0000-0002-6214-8161; Carrasco, Ruben/0000-0003-0428-0698; Horstmann, Jochen/0000-0002-7979-5736",Germany's Federal Ministry for Economic Affairs and Energy (BMWi) [0327533C]; Coastal Observing System for Northern and Arctic Seas (COSYNA),Germany's Federal Ministry for Economic Affairs and Energy (BMWi)(Federal Ministry for Economic Affairs and Energy (BMWi)); Coastal Observing System for Northern and Arctic Seas (COSYNA),The authors would like to kindly thank Christian Senet of the Federal Maritime and Hydrographic Agency (BSH) for provision of the buoy and AWAC data at Fino-3. This work was partially funded by Germany's Federal Ministry for Economic Affairs and Energy (BMWi) under award 0327533C and supported through the Coastal Observing System for Northern and Arctic Seas (COSYNA).,,25,22,22,0,13,COPERNICUS GESELLSCHAFT MBH,GOTTINGEN,"BAHNHOFSALLEE 1E, GOTTINGEN, 37081, GERMANY",1812-0784,,,OCEAN SCI,Ocean Sci.,FEB 9,2017.0,13,1,,,,,95,103,,10.5194/os-13-95-2017,http://dx.doi.org/10.5194/os-13-95-2017,,,9,Meteorology & Atmospheric Sciences; Oceanography,Science Citation Index Expanded (SCI-EXPANDED),Meteorology & Atmospheric Sciences; Oceanography,EM6PV,,"gold, Green Submitted",,,2022-10-10,WOS:000395435500001,View Full Record in Web of Science
J,"Delaleu, J; Grynberg-Laloum, E; Moguelet, P; Hamann, P; Frances, C; Barbaud, A; Senet, P",,,,"Delaleu, Jeremie; Grynberg-Laloum, Etty; Moguelet, Philippe; Hamann, Pierre; Frances, Camille; Barbaud, Annick; Senet, Patricia",,,Prurigo pigmentosa induced by ketosis (keto rash): a demonstrative case and internet search results,INTERNATIONAL JOURNAL OF DERMATOLOGY,,,English,Letter,,,,,,,,,"[Delaleu, Jeremie; Hamann, Pierre; Frances, Camille; Barbaud, Annick; Senet, Patricia] Tenon Hosp, APHP, Dept Dermatol, Paris, France; [Delaleu, Jeremie; Moguelet, Philippe; Hamann, Pierre; Frances, Camille; Barbaud, Annick; Senet, Patricia] Sorbonne Univ, Paris, France; [Grynberg-Laloum, Etty] Pl Gambetta, Paris, France; [Moguelet, Philippe] Tenon Hosp, APHP, Pathol Lab, Paris, France",,"Delaleu, J (通讯作者)，Tenon Hosp, APHP, Dept Dermatol, Paris, France.;Delaleu, J (通讯作者)，Sorbonne Univ, Paris, France.",jeremie.delaleu@aphp.fr,"HAMANN, Pierre/AAZ-1485-2020; , barbaud/AAZ-7250-2021","HAMANN, Pierre/0000-0003-3445-6586; Delaleu, Jeremie/0000-0002-8492-4248",,,,,5,4,5,0,0,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0011-9059,1365-4632,,INT J DERMATOL,Int. J. Dermatol.,JUL,2020.0,59,7,,,,,876,877,,10.1111/ijd.14873,http://dx.doi.org/10.1111/ijd.14873,,APR 2020,2,Dermatology,Science Citation Index Expanded (SCI-EXPANDED),Dermatology,MA5HZ,32297975.0,Green Submitted,,,2022-10-10,WOS:000526559400001,View Full Record in Web of Science
J,"Amsler, E; Autegarden, JE; Senet, P; Frances, C; Soria, A",,,,"Amsler, E.; Autegarden, J. -E.; Senet, P.; Frances, C.; Soria, A.",,,Recurrence of drug eruption after renewed injection of iodinated contrast medium in patients with known allergic contraindications,ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,,,French,Article,,,,,,Iodinated contrast media; Delayed hypersensitivity; Drug eruption,HYPERSENSITIVITY REACTIONS; SKIN; TESTS,"Background. - Iodinated contrast media (ICM) are used extensively by both radiologists and cardiologists. Injection of such products can induce immediate hypersensitivity reactions, some of which are IgE-mediated, and delayed hypersensitivity reaction with all types of drug eruptions being reported. Allergy tests, whether patch-tests or intradermal tests, are useful to confirm whether patients are allergic. At the end of these tests, depending on the reaction (chronology and clinical symptoms) and the results of the skin tests, patients are given an allergy card as well as a detailed certificate indicating the various ICM contraindicated and those allowed. Observations. - We report herein three cases of patients experiencing a confirmed allergic eruption after injection of ICM, and whose recommendations and contraindication were not taken into consideration, leading to recurrence of eruption after renewed ICM injection. Discussion. - The three cases we report herein underscore the lack of knowledge concerning eruptions induced by ICM, particularly among radiologists. Better dissemination of information about the existence of such reactions appears necessary amongst the medical professionals concerned. (C) 2016 Elsevier Masson SAS. All rights reserved.","[Amsler, E.; Autegarden, J. -E.; Senet, P.; Frances, C.; Soria, A.] Hop Tenon, Serv Dermatol & Allergol, 4 Rue Chine, F-75020 Paris, France; [Soria, A.] UPMC Univ Paris 06, Sorbonne Univ, Immunol & Infect Dis Ctr Paris CimiParis, INSERM,U1135, F-75013 Paris, France",,"Amsler, E (通讯作者)，Hop Tenon, Serv Dermatol & Allergol, 4 Rue Chine, F-75020 Paris, France.",emmanuelle.amsier@tnn.aphp.fr,"Soria, Angèle/B-6070-2017",,,,,,8,1,1,1,4,MASSON EDITEUR,MOULINEAUX CEDEX 9,"21 STREET CAMILLE DESMOULINS, ISSY, 92789 MOULINEAUX CEDEX 9, FRANCE",0151-9638,2214-5451,,ANN DERMATOL VENER,Ann. Dermatol. Venereol.,DEC,2016.0,143,12,,,,,804,807,,10.1016/j.annder.2016.06.004,http://dx.doi.org/10.1016/j.annder.2016.06.004,,,4,Dermatology,Science Citation Index Expanded (SCI-EXPANDED),Dermatology,EF5YO,27473686.0,,,,2022-10-10,WOS:000390406100002,View Full Record in Web of Science
J,"Golas, EI; Maisuradze, GG; Senet, P; Oldziej, S; Czaplewski, C; Scheraga, HA; Liwo, A",,,,"Golas, Ewa I.; Maisuradze, Gia G.; Senet, Patrick; Oldziej, Stanislaw; Czaplewski, Cezary; Scheraga, Harold A.; Liwo, Adam",,,Molecular dynamics of the Hsp70 chaperone in response to nucleotide and substrate: A coarse-grained perspective,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,English,Meeting Abstract,11th International Biorelated Polymer Symposium / 243rd National Spring Meeting of the American-Chemical-Society (ACS),"MAR 25-29, 2012","San Diego, CA","Amer Chem Soc, Div Polymer Chem Inc,Amer Chem Soc",,,,,"[Golas, Ewa I.; Czaplewski, Cezary; Liwo, Adam] Univ Gdansk, Dept Chem, PL-80952 Gdansk, Poland; [Golas, Ewa I.; Maisuradze, Gia G.; Senet, Patrick; Oldziej, Stanislaw; Czaplewski, Cezary; Scheraga, Harold A.; Liwo, Adam] Cornell Univ, Baker Lab Chem & Chem Biol, Ithaca, NY 14853 USA; [Senet, Patrick] Univ Bourgogne, Lab Interdisciplinaire Carnot Bourgogne, Dijon, France; [Oldziej, Stanislaw] Univ Gdansk, Intercollegiate Fac Biotechnol, Lab Biopolymer Struct, PL-80952 Gdansk, Poland",,,ewa.golas.chem@gmail.com,"Czaplewski, Cezary/E-1503-2016","Czaplewski, Cezary/0000-0002-0294-3403",,,,,0,0,0,0,1,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036 USA",0065-7727,,,ABSTR PAP AM CHEM S,Abstr. Pap. Am. Chem. Soc.,MAR 25,2012.0,243,,,,,44-CINF,,,,,,,,1,"Chemistry, Multidisciplinary",Science Citation Index Expanded (SCI-EXPANDED); Conference Proceedings Citation Index - Science (CPCI-S),Chemistry,219AH,,,,,2022-10-10,WOS:000324475103378,View Full Record in Web of Science
J,"JOUIN, P; CASTRO, B; ZEGGAF, C; PANTALONI, A; SENET, JP; LECOLIER, S; SENNYEY, G",,,,"JOUIN, P; CASTRO, B; ZEGGAF, C; PANTALONI, A; SENET, JP; LECOLIER, S; SENNYEY, G",,,CONVENIENT ONE-POT ESTERIFICATION OF N-PROTECTED AMINO-ACIDS VIA ISOPROPENYL CHLOROFORMATE ACTIVATION,TETRAHEDRON LETTERS,,,English,Article,,,,,,,,,"SOC NATL POUDRES & EXPLOSIFS,CTR RECH BOUCHET,F-91710 VERT PETIT,FRANCE",,"JOUIN, P (通讯作者)，CCIPE,RUE CARDONILLE,F-34094 MONTPELLIER,FRANCE.",,,,,,,,7,45,45,0,6,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND OX5 1GB",0040-4039,,,TETRAHEDRON LETT,Tetrahedron Lett.,,1987.0,28,15,,,,,1661,1664,,10.1016/S0040-4039(00)95387-5,http://dx.doi.org/10.1016/S0040-4039(00)95387-5,,,4,"Chemistry, Organic",Science Citation Index Expanded (SCI-EXPANDED),Chemistry,G9527,,,,,2022-10-10,WOS:A1987G952700019,View Full Record in Web of Science
J,"Glebov, A; Senz, V; Toennies, JP; Lambin, P; Gensterblum, G; Senet, P; Lucas, AA",,,,"Glebov, A; Senz, V; Toennies, JP; Lambin, P; Gensterblum, G; Senet, P; Lucas, AA",,,Low-frequency phonon dynamics of the C-60(111) surface,PHYSICAL REVIEW B,,,English,Article,,,,,,,HELIUM-ATOM-SCATTERING; FAR-INFRARED SPECTROSCOPY; SOLID C-60; MODES; C60; TRANSITION; DISPERSION; GROWTH,"High-quality C-60 films, with a thickness of about 100 Angstrom, were epitaxially grown on in vacuo cleaved GeS(001) single crystal surfaces and characterized with helium atom diffraction. Phonon dispersion curves of the C-60(111) surface were obtained from high-resolution inelastic helium atom time-of-flight (TOF) spectra. Pronounced inelastic peaks corresponding to the Rayleigh modes and to the frustrated rotations (librations) of the C-60 molecules were observed along the [110] and [112] directions. The anharmonicity of the librations was found to be slightly larger than in the bulk C-60. The contribution of the C-60 vibrations (without librons) to the inelastic TOF peak intensities was estimated from lattice dynamic calculations based on the intermolecular potential of Girifalco.","FAC UNIV NOTRE DAME PAIX,DEPT PHYS,B-5000 NAMUR,BELGIUM",,"Glebov, A (通讯作者)，MAX PLANCK INST STROMUNGSFORSCH,BUNSENSTR 10,D-37073 GOTTINGEN,GERMANY.",,,"Lambin, Philippe/0000-0001-8051-042X",,,,,30,2,2,0,8,AMERICAN PHYSICAL SOC,COLLEGE PK,"ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA",0163-1829,,,PHYS REV B,Phys. Rev. B,OCT 15,1997.0,56,15,,,,,9874,9880,,10.1103/PhysRevB.56.9874,http://dx.doi.org/10.1103/PhysRevB.56.9874,,,7,"Materials Science, Multidisciplinary; Physics, Applied; Physics, Condensed Matter",Science Citation Index Expanded (SCI-EXPANDED),Materials Science; Physics,YC391,,,,,2022-10-10,WOS:A1997YC39100098,View Full Record in Web of Science
J,"GUYAUX, JL; LANGE, MD; SPORKEN, R; THIRY, PA; CAUDANO, R; SENET, P; LAMBIN, P",,,,"GUYAUX, JL; LANGE, MD; SPORKEN, R; THIRY, PA; CAUDANO, R; SENET, P; LAMBIN, P",,,INFLUENCE OF INTERFACIAL DISORDER ON THE ELECTRON-ENERGY-LOSS SPECTRUM OF ULTRA-THIN ALAS FILMS ON GAAS(001),SURFACE SCIENCE,,,English,Letter,,,,,,ALUMINUM ARSENIDE; ATOMISTIC DYNAMICS; ELECTRON ENERGY LOSS SPECTROSCOPY; EPITAXY; GALLIUM ARSENIDE; SEMICONDUCTOR SEMICONDUCTOR THIN FILMS,SUPERLATTICES; PHONONS; SURFACE; GAAS; DYNAMICS,"High-resolution electron-energy-loss spectroscopy has been applied to AlAs thin films grown by molecular beam epitaxy on GaAs(001). The loss intensities show a dependence on overlayer thickness that cannot be fully understood from the long-wavelength dielectric properties of AlAs and GaAs, most particularly below 12 monolayers of AlAs (3.4 nm), Microscopic lattice-dynamics calculations of the surface dielectric response of AlAs/GaAs heterostructures are in much better agreement with the experimental observations when some cation intermixing is assumed taking place around the interface.","FAC UNIV NOTRE DAME PAIX,LAB PHYS SOLIDE,B-5000 NAMUR,BELGIUM",,"GUYAUX, JL (通讯作者)，FAC UNIV NOTRE DAME PAIX,INTERDISCIPLINAIRE SPECT ELECTR LAB,RUE BRUXELLES 61,B-5000 NAMUR,BELGIUM.",,,"Lambin, Philippe/0000-0001-8051-042X; Sporken, Robert/0000-0002-4429-2039",,,,,13,2,2,0,2,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0039-6028,,,SURF SCI,Surf. Sci.,MAY 1,1995.0,328,3,,,,,L566,L570,,10.1016/0039-6028(95)00354-1,http://dx.doi.org/10.1016/0039-6028(95)00354-1,,,5,"Chemistry, Physical; Physics, Condensed Matter",Science Citation Index Expanded (SCI-EXPANDED),Chemistry; Physics,QW796,,,,,2022-10-10,WOS:A1995QW79600004,View Full Record in Web of Science
